03-10-2015 12-58-28
Fiber utilization

Fiber	Requests	SimTime	Utilization(%)
10 7	1000	90.32792994706803	0.07	0.07
7 13	1000	90.32792994706803	0.27	0.27
6 14	1000	90.32792994706803	0.43	0.43
11 6	1000	90.32792994706803	0.54	0.54
7 9	1000	90.32792994706803	0.2	0.2
14 6	1000	90.32792994706803	0.35	0.35
6 8	1000	90.32792994706803	0.29	0.29
12 5	1000	90.32792994706803	0.19	0.19
12 4	1000	90.32792994706803	0.46	0.46
8 6	1000	90.32792994706803	0.26	0.26
6 11	1000	90.32792994706803	0.42	0.42
5 11	1000	90.32792994706803	0.11	0.11
11 5	1000	90.32792994706803	0.16	0.16
5 12	1000	90.32792994706803	0.21	0.21
13 7	1000	90.32792994706803	0.25	0.25
10 11	1000	121.56108273319822	0.16	0.16
11 9	1000	121.56108273319822	0.26	0.26
2 12	1000	121.56108273319822	0.23	0.23
14 1	1000	121.56108273319822	0.15	0.15
13 1	1000	121.56108273319822	0.27	0.27
1 14	1000	121.56108273319822	0.1	0.1
11 10	1000	121.56108273319822	0.16	0.16
1 13	1000	121.56108273319822	0.16	0.16
2 1	1000	121.56108273319822	0.06	0.06
1 2	1000	121.56108273319822	0.2	0.2
9 11	1000	121.56108273319822	0.46	0.46
3 13	1000	121.56108273319822	0.23	0.23
12 3	1000	121.56108273319822	0.27	0.27
8 3	1000	121.56108273319822	0.26	0.26
3 12	1000	121.56108273319822	0.37	0.37
3 8	1000	121.56108273319822	0.31	0.31
14 2	1000	121.56108273319822	0.13	0.13
12 2	1000	121.56108273319822	0.16	0.16
2 14	1000	121.56108273319822	0.11	0.11
9 4	1000	121.56108273319822	0.19	0.19
13 3	1000	121.56108273319822	0.42	0.42
4 9	1000	121.56108273319822	0.22	0.22
4 12	1000	121.56108273319822	0.23	0.23
10 4	1000	121.56108273319822	0.09	0.09
4 10	1000	121.56108273319822	0.05	0.05
9 7	1000	121.56108273319822	0.27	0.27
7 10	1000	121.56108273319822	0.14	0.14
10 7	1000	121.56108273319822	0.06	0.06
7 13	1000	121.56108273319822	0.37	0.37
6 14	1000	121.56108273319822	0.39	0.39
11 6	1000	121.56108273319822	0.6	0.6
7 9	1000	121.56108273319822	0.37	0.37
14 6	1000	121.56108273319822	0.4	0.4
6 8	1000	121.56108273319822	0.55	0.55
12 5	1000	121.56108273319822	0.08	0.08
12 4	1000	121.56108273319822	0.31	0.31
8 6	1000	121.56108273319822	0.3	0.3
6 11	1000	121.56108273319822	0.39	0.39
5 11	1000	121.56108273319822	0.3	0.3
11 5	1000	121.56108273319822	0.32	0.32
5 12	1000	121.56108273319822	0.11	0.11
13 7	1000	121.56108273319822	0.39	0.39
10 11	1000	151.60718950643815	0.15	0.15
11 9	1000	151.60718950643815	0.3	0.3
2 12	1000	151.60718950643815	0.33	0.33
14 1	1000	151.60718950643815	0.15	0.15
13 1	1000	151.60718950643815	0.32	0.32
1 14	1000	151.60718950643815	0.1	0.1
11 10	1000	151.60718950643815	0.22	0.22
1 13	1000	151.60718950643815	0.24	0.24
2 1	1000	151.60718950643815	0.09	0.09
1 2	1000	151.60718950643815	0.23	0.23
9 11	1000	151.60718950643815	0.33	0.33
3 13	1000	151.60718950643815	0.26	0.26
12 3	1000	151.60718950643815	0.33	0.33
8 3	1000	151.60718950643815	0.22	0.22
3 12	1000	151.60718950643815	0.27	0.27
3 8	1000	151.60718950643815	0.26	0.26
14 2	1000	151.60718950643815	0.13	0.13
12 2	1000	151.60718950643815	0.41	0.41
2 14	1000	151.60718950643815	0.14	0.14
9 4	1000	151.60718950643815	0.21	0.21
13 3	1000	151.60718950643815	0.32	0.32
4 9	1000	151.60718950643815	0.44	0.44
4 12	1000	151.60718950643815	0.47	0.47
10 4	1000	151.60718950643815	0.17	0.17
4 10	1000	151.60718950643815	0.06	0.06
9 7	1000	151.60718950643815	0.39	0.39
7 10	1000	151.60718950643815	0.19	0.19
10 7	1000	151.60718950643815	0.1	0.1
7 13	1000	151.60718950643815	0.3	0.3
6 14	1000	151.60718950643815	0.27	0.27
11 6	1000	151.60718950643815	0.42	0.42
7 9	1000	151.60718950643815	0.27	0.27
14 6	1000	151.60718950643815	0.41	0.41
6 8	1000	151.60718950643815	0.27	0.27
12 5	1000	151.60718950643815	0.15	0.15
12 4	1000	151.60718950643815	0.44	0.44
8 6	1000	151.60718950643815	0.33	0.33
6 11	1000	151.60718950643815	0.59	0.59
5 11	1000	151.60718950643815	0.37	0.37
11 5	1000	151.60718950643815	0.29	0.29
5 12	1000	151.60718950643815	0.26	0.26
13 7	1000	151.60718950643815	0.42	0.42
10 11	1000	180.82149075990569	0.2	0.2
11 9	1000	180.82149075990569	0.25	0.25
2 12	1000	180.82149075990569	0.48	0.48
14 1	1000	180.82149075990569	0.3	0.3
13 1	1000	180.82149075990569	0.38	0.38
1 14	1000	180.82149075990569	0.18	0.18
11 10	1000	180.82149075990569	0.09	0.09
1 13	1000	180.82149075990569	0.38	0.38
2 1	1000	180.82149075990569	0.22	0.22
1 2	1000	180.82149075990569	0.33	0.33
9 11	1000	180.82149075990569	0.23	0.23
3 13	1000	180.82149075990569	0.4	0.4
12 3	1000	180.82149075990569	0.33	0.33
8 3	1000	180.82149075990569	0.29	0.29
3 12	1000	180.82149075990569	0.22	0.22
3 8	1000	180.82149075990569	0.13	0.13
14 2	1000	180.82149075990569	0.09	0.09
12 2	1000	180.82149075990569	0.47	0.47
2 14	1000	180.82149075990569	0.16	0.16
9 4	1000	180.82149075990569	0.08	0.08
13 3	1000	180.82149075990569	0.23	0.23
4 9	1000	180.82149075990569	0.31	0.31
4 12	1000	180.82149075990569	0.37	0.37
10 4	1000	180.82149075990569	0.22	0.22
4 10	1000	180.82149075990569	0.18	0.18
9 7	1000	180.82149075990569	0.4	0.4
7 10	1000	180.82149075990569	0.18	0.18
10 7	1000	180.82149075990569	0.06	0.06
7 13	1000	180.82149075990569	0.5	0.5
6 14	1000	180.82149075990569	0.29	0.29
11 6	1000	180.82149075990569	0.46	0.46
7 9	1000	180.82149075990569	0.22	0.22
14 6	1000	180.82149075990569	0.3	0.3
6 8	1000	180.82149075990569	0.29	0.29
12 5	1000	180.82149075990569	0.15	0.15
12 4	1000	180.82149075990569	0.4	0.4
8 6	1000	180.82149075990569	0.31	0.31
6 11	1000	180.82149075990569	0.46	0.46
5 11	1000	180.82149075990569	0.23	0.23
11 5	1000	180.82149075990569	0.23	0.23
5 12	1000	180.82149075990569	0.28	0.28
13 7	1000	180.82149075990569	0.45	0.45
10 11	1000	210.05620551976367	0.15	0.15
11 9	1000	210.05620551976367	0.32	0.32
2 12	1000	210.05620551976367	0.16	0.16
14 1	1000	210.05620551976367	0.27	0.27
13 1	1000	210.05620551976367	0.12	0.12
1 14	1000	210.05620551976367	0.21	0.21
11 10	1000	210.05620551976367	0.17	0.17
1 13	1000	210.05620551976367	0.33	0.33
2 1	1000	210.05620551976367	0.22	0.22
1 2	1000	210.05620551976367	0.17	0.17
9 11	1000	210.05620551976367	0.31	0.31
3 13	1000	210.05620551976367	0.29	0.29
12 3	1000	210.05620551976367	0.28	0.28
8 3	1000	210.05620551976367	0.23	0.23
3 12	1000	210.05620551976367	0.27	0.27
3 8	1000	210.05620551976367	0.26	0.26
14 2	1000	210.05620551976367	0.15	0.15
12 2	1000	210.05620551976367	0.45	0.45
2 14	1000	210.05620551976367	0.19	0.19
9 4	1000	210.05620551976367	0.32	0.32
13 3	1000	210.05620551976367	0.24	0.24
4 9	1000	210.05620551976367	0.34	0.34
4 12	1000	210.05620551976367	0.6	0.6
10 4	1000	210.05620551976367	0.23	0.23
4 10	1000	210.05620551976367	0.07	0.07
9 7	1000	210.05620551976367	0.5	0.5
7 10	1000	210.05620551976367	0.18	0.18
10 7	1000	210.05620551976367	0.1	0.1
7 13	1000	210.05620551976367	0.36	0.36
6 14	1000	210.05620551976367	0.31	0.31
11 6	1000	210.05620551976367	0.48	0.48
7 9	1000	210.05620551976367	0.23	0.23
14 6	1000	210.05620551976367	0.43	0.43
6 8	1000	210.05620551976367	0.39	0.39
12 5	1000	210.05620551976367	0.2	0.2
12 4	1000	210.05620551976367	0.27	0.27
8 6	1000	210.05620551976367	0.31	0.31
6 11	1000	210.05620551976367	0.61	0.61
5 11	1000	210.05620551976367	0.15	0.15
11 5	1000	210.05620551976367	0.19	0.19
5 12	1000	210.05620551976367	0.17	0.17
13 7	1000	210.05620551976367	0.3	0.3
10 11	1000	239.55203964973515	0.14	0.14
11 9	1000	239.55203964973515	0.38	0.38
2 12	1000	239.55203964973515	0.26	0.26
14 1	1000	239.55203964973515	0.3	0.3
13 1	1000	239.55203964973515	0.37	0.37
1 14	1000	239.55203964973515	0.15	0.15
11 10	1000	239.55203964973515	0.11	0.11
1 13	1000	239.55203964973515	0.42	0.42
2 1	1000	239.55203964973515	0.16	0.16
1 2	1000	239.55203964973515	0.14	0.14
9 11	1000	239.55203964973515	0.28	0.28
3 13	1000	239.55203964973515	0.27	0.27
12 3	1000	239.55203964973515	0.19	0.19
8 3	1000	239.55203964973515	0.24	0.24
3 12	1000	239.55203964973515	0.35	0.35
3 8	1000	239.55203964973515	0.27	0.27
14 2	1000	239.55203964973515	0.22	0.22
12 2	1000	239.55203964973515	0.43	0.43
2 14	1000	239.55203964973515	0.11	0.11
9 4	1000	239.55203964973515	0.37	0.37
13 3	1000	239.55203964973515	0.45	0.45
4 9	1000	239.55203964973515	0.26	0.26
4 12	1000	239.55203964973515	0.42	0.42
10 4	1000	239.55203964973515	0.12	0.12
4 10	1000	239.55203964973515	0.13	0.13
9 7	1000	239.55203964973515	0.43	0.43
7 10	1000	239.55203964973515	0.04	0.04
10 7	1000	239.55203964973515	0.06	0.06
7 13	1000	239.55203964973515	0.37	0.37
6 14	1000	239.55203964973515	0.45	0.45
11 6	1000	239.55203964973515	0.49	0.49
7 9	1000	239.55203964973515	0.31	0.31
14 6	1000	239.55203964973515	0.37	0.37
6 8	1000	239.55203964973515	0.26	0.26
12 5	1000	239.55203964973515	0.24	0.24
12 4	1000	239.55203964973515	0.29	0.29
8 6	1000	239.55203964973515	0.26	0.26
6 11	1000	239.55203964973515	0.54	0.54
5 11	1000	239.55203964973515	0.13	0.13
11 5	1000	239.55203964973515	0.24	0.24
5 12	1000	239.55203964973515	0.16	0.16
13 7	1000	239.55203964973515	0.31	0.31
10 11	1000	269.5002449349591	0.09	0.09
11 9	1000	269.5002449349591	0.28	0.28
2 12	1000	269.5002449349591	0.36	0.36
14 1	1000	269.5002449349591	0.23	0.23
13 1	1000	269.5002449349591	0.28	0.28
1 14	1000	269.5002449349591	0.17	0.17
11 10	1000	269.5002449349591	0.13	0.13
1 13	1000	269.5002449349591	0.21	0.21
2 1	1000	269.5002449349591	0.14	0.14
1 2	1000	269.5002449349591	0.33	0.33
9 11	1000	269.5002449349591	0.19	0.19
3 13	1000	269.5002449349591	0.24	0.24
12 3	1000	269.5002449349591	0.21	0.21
8 3	1000	269.5002449349591	0.29	0.29
3 12	1000	269.5002449349591	0.23	0.23
3 8	1000	269.5002449349591	0.11	0.11
14 2	1000	269.5002449349591	0.19	0.19
12 2	1000	269.5002449349591	0.32	0.32
2 14	1000	269.5002449349591	0.15	0.15
9 4	1000	269.5002449349591	0.2	0.2
13 3	1000	269.5002449349591	0.35	0.35
4 9	1000	269.5002449349591	0.29	0.29
4 12	1000	269.5002449349591	0.21	0.21
10 4	1000	269.5002449349591	0.13	0.13
4 10	1000	269.5002449349591	0.07	0.07
9 7	1000	269.5002449349591	0.38	0.38
7 10	1000	269.5002449349591	0.1	0.1
10 7	1000	269.5002449349591	0.22	0.22
7 13	1000	269.5002449349591	0.55	0.55
6 14	1000	269.5002449349591	0.33	0.33
11 6	1000	269.5002449349591	0.47	0.47
7 9	1000	269.5002449349591	0.32	0.32
14 6	1000	269.5002449349591	0.33	0.33
6 8	1000	269.5002449349591	0.42	0.42
12 5	1000	269.5002449349591	0.22	0.22
12 4	1000	269.5002449349591	0.37	0.37
8 6	1000	269.5002449349591	0.21	0.21
6 11	1000	269.5002449349591	0.48	0.48
5 11	1000	269.5002449349591	0.14	0.14
11 5	1000	269.5002449349591	0.14	0.14
5 12	1000	269.5002449349591	0.28	0.28
13 7	1000	269.5002449349591	0.39	0.39
10 11	1000	300.1799084103586	0.09	0.09
11 9	1000	300.1799084103586	0.32	0.32
2 12	1000	300.1799084103586	0.45	0.45
14 1	1000	300.1799084103586	0.26	0.26
13 1	1000	300.1799084103586	0.38	0.38
1 14	1000	300.1799084103586	0.23	0.23
11 10	1000	300.1799084103586	0.27	0.27
1 13	1000	300.1799084103586	0.26	0.26
2 1	1000	300.1799084103586	0.25	0.25
1 2	1000	300.1799084103586	0.25	0.25
9 11	1000	300.1799084103586	0.39	0.39
3 13	1000	300.1799084103586	0.28	0.28
12 3	1000	300.1799084103586	0.34	0.34
8 3	1000	300.1799084103586	0.31	0.31
3 12	1000	300.1799084103586	0.34	0.34
3 8	1000	300.1799084103586	0.24	0.24
14 2	1000	300.1799084103586	0.22	0.22
12 2	1000	300.1799084103586	0.29	0.29
2 14	1000	300.1799084103586	0.11	0.11
9 4	1000	300.1799084103586	0.24	0.24
13 3	1000	300.1799084103586	0.26	0.26
4 9	1000	300.1799084103586	0.38	0.38
4 12	1000	300.1799084103586	0.29	0.29
10 4	1000	300.1799084103586	0.16	0.16
4 10	1000	300.1799084103586	0.2	0.2
9 7	1000	300.1799084103586	0.24	0.24
7 10	1000	300.1799084103586	0.1	0.1
10 7	1000	300.1799084103586	0.08	0.08
7 13	1000	300.1799084103586	0.36	0.36
6 14	1000	300.1799084103586	0.22	0.22
11 6	1000	300.1799084103586	0.29	0.29
7 9	1000	300.1799084103586	0.33	0.33
14 6	1000	300.1799084103586	0.3	0.3
6 8	1000	300.1799084103586	0.3	0.3
12 5	1000	300.1799084103586	0.25	0.25
12 4	1000	300.1799084103586	0.62	0.62
8 6	1000	300.1799084103586	0.36	0.36
6 11	1000	300.1799084103586	0.65	0.65
5 11	1000	300.1799084103586	0.2	0.2
11 5	1000	300.1799084103586	0.4	0.4
5 12	1000	300.1799084103586	0.33	0.33
13 7	1000	300.1799084103586	0.43	0.43
10 11	1000	328.8705482438287	0.16	0.16
11 9	1000	328.8705482438287	0.31	0.31
2 12	1000	328.8705482438287	0.48	0.48
14 1	1000	328.8705482438287	0.17	0.17
13 1	1000	328.8705482438287	0.21	0.21
1 14	1000	328.8705482438287	0.14	0.14
11 10	1000	328.8705482438287	0.08	0.08
1 13	1000	328.8705482438287	0.45	0.45
2 1	1000	328.8705482438287	0.15	0.15
1 2	1000	328.8705482438287	0.23	0.23
9 11	1000	328.8705482438287	0.32	0.32
3 13	1000	328.8705482438287	0.32	0.32
12 3	1000	328.8705482438287	0.21	0.21
8 3	1000	328.8705482438287	0.45	0.45
3 12	1000	328.8705482438287	0.61	0.61
3 8	1000	328.8705482438287	0.19	0.19
14 2	1000	328.8705482438287	0.21	0.21
12 2	1000	328.8705482438287	0.51	0.51
2 14	1000	328.8705482438287	0.11	0.11
9 4	1000	328.8705482438287	0.29	0.29
13 3	1000	328.8705482438287	0.35	0.35
4 9	1000	328.8705482438287	0.43	0.43
4 12	1000	328.8705482438287	0.38	0.38
10 4	1000	328.8705482438287	0.26	0.26
4 10	1000	328.8705482438287	0.06	0.06
9 7	1000	328.8705482438287	0.36	0.36
7 10	1000	328.8705482438287	0.24	0.24
10 7	1000	328.8705482438287	0.07	0.07
7 13	1000	328.8705482438287	0.32	0.32
6 14	1000	328.8705482438287	0.29	0.29
11 6	1000	328.8705482438287	0.52	0.52
7 9	1000	328.8705482438287	0.38	0.38
14 6	1000	328.8705482438287	0.42	0.42
6 8	1000	328.8705482438287	0.38	0.38
12 5	1000	328.8705482438287	0.29	0.29
12 4	1000	328.8705482438287	0.63	0.63
8 6	1000	328.8705482438287	0.11	0.11
6 11	1000	328.8705482438287	0.44	0.44
5 11	1000	328.8705482438287	0.19	0.19
11 5	1000	328.8705482438287	0.33	0.33
5 12	1000	328.8705482438287	0.32	0.32
13 7	1000	328.8705482438287	0.72	0.72
10 11	1000	360.07962423233494	0.15	0.15
11 9	1000	360.07962423233494	0.38	0.38
2 12	1000	360.07962423233494	0.5	0.5
14 1	1000	360.07962423233494	0.2	0.2
13 1	1000	360.07962423233494	0.25	0.25
1 14	1000	360.07962423233494	0.1	0.1
11 10	1000	360.07962423233494	0.07	0.07
1 13	1000	360.07962423233494	0.22	0.22
2 1	1000	360.07962423233494	0.12	0.12
1 2	1000	360.07962423233494	0.32	0.32
9 11	1000	360.07962423233494	0.17	0.17
3 13	1000	360.07962423233494	0.3	0.3
12 3	1000	360.07962423233494	0.28	0.28
8 3	1000	360.07962423233494	0.3	0.3
3 12	1000	360.07962423233494	0.24	0.24
3 8	1000	360.07962423233494	0.22	0.22
14 2	1000	360.07962423233494	0.11	0.11
12 2	1000	360.07962423233494	0.3	0.3
2 14	1000	360.07962423233494	0.08	0.08
9 4	1000	360.07962423233494	0.26	0.26
13 3	1000	360.07962423233494	0.33	0.33
4 9	1000	360.07962423233494	0.35	0.35
4 12	1000	360.07962423233494	0.11	0.11
10 4	1000	360.07962423233494	0.14	0.14
4 10	1000	360.07962423233494	0.1	0.1
9 7	1000	360.07962423233494	0.32	0.32
7 10	1000	360.07962423233494	0.19	0.19
10 7	1000	360.07962423233494	0.04	0.04
7 13	1000	360.07962423233494	0.38	0.38
6 14	1000	360.07962423233494	0.26	0.26
11 6	1000	360.07962423233494	0.31	0.31
7 9	1000	360.07962423233494	0.18	0.18
14 6	1000	360.07962423233494	0.19	0.19
6 8	1000	360.07962423233494	0.25	0.25
12 5	1000	360.07962423233494	0.22	0.22
12 4	1000	360.07962423233494	0.58	0.58
8 6	1000	360.07962423233494	0.33	0.33
6 11	1000	360.07962423233494	0.53	0.53
5 11	1000	360.07962423233494	0.23	0.23
11 5	1000	360.07962423233494	0.23	0.23
5 12	1000	360.07962423233494	0.37	0.37
13 7	1000	360.07962423233494	0.38	0.38
10 11	1000	391.2232056003091	0.09	0.09
11 9	1000	391.2232056003091	0.3	0.3
2 12	1000	391.2232056003091	0.39	0.39
14 1	1000	391.2232056003091	0.15	0.15
13 1	1000	391.2232056003091	0.25	0.25
1 14	1000	391.2232056003091	0.11	0.11
11 10	1000	391.2232056003091	0.12	0.12
1 13	1000	391.2232056003091	0.2	0.2
2 1	1000	391.2232056003091	0.12	0.12
1 2	1000	391.2232056003091	0.12	0.12
9 11	1000	391.2232056003091	0.31	0.31
3 13	1000	391.2232056003091	0.29	0.29
12 3	1000	391.2232056003091	0.25	0.25
8 3	1000	391.2232056003091	0.32	0.32
3 12	1000	391.2232056003091	0.35	0.35
3 8	1000	391.2232056003091	0.16	0.16
14 2	1000	391.2232056003091	0.13	0.13
12 2	1000	391.2232056003091	0.29	0.29
2 14	1000	391.2232056003091	0.14	0.14
9 4	1000	391.2232056003091	0.3	0.3
13 3	1000	391.2232056003091	0.34	0.34
4 9	1000	391.2232056003091	0.21	0.21
4 12	1000	391.2232056003091	0.41	0.41
10 4	1000	391.2232056003091	0.26	0.26
4 10	1000	391.2232056003091	0.04	0.04
9 7	1000	391.2232056003091	0.27	0.27
7 10	1000	391.2232056003091	0.21	0.21
10 7	1000	391.2232056003091	0.15	0.15
7 13	1000	391.2232056003091	0.47	0.47
6 14	1000	391.2232056003091	0.37	0.37
11 6	1000	391.2232056003091	0.73	0.73
7 9	1000	391.2232056003091	0.28	0.28
14 6	1000	391.2232056003091	0.25	0.25
6 8	1000	391.2232056003091	0.37	0.37
12 5	1000	391.2232056003091	0.35	0.35
12 4	1000	391.2232056003091	0.3	0.3
8 6	1000	391.2232056003091	0.29	0.29
6 11	1000	391.2232056003091	0.39	0.39
5 11	1000	391.2232056003091	0.33	0.33
11 5	1000	391.2232056003091	0.13	0.13
5 12	1000	391.2232056003091	0.16	0.16
13 7	1000	391.2232056003091	0.37	0.37
10 11	1000	421.69001092274686	0.19	0.19
11 9	1000	421.69001092274686	0.36	0.36
2 12	1000	421.69001092274686	0.38	0.38
14 1	1000	421.69001092274686	0.43	0.43
13 1	1000	421.69001092274686	0.25	0.25
1 14	1000	421.69001092274686	0.2	0.2
11 10	1000	421.69001092274686	0.12	0.12
1 13	1000	421.69001092274686	0.42	0.42
2 1	1000	421.69001092274686	0.31	0.31
1 2	1000	421.69001092274686	0.32	0.32
9 11	1000	421.69001092274686	0.41	0.41
3 13	1000	421.69001092274686	0.14	0.14
12 3	1000	421.69001092274686	0.2	0.2
8 3	1000	421.69001092274686	0.18	0.18
3 12	1000	421.69001092274686	0.21	0.21
3 8	1000	421.69001092274686	0.31	0.31
14 2	1000	421.69001092274686	0.08	0.08
12 2	1000	421.69001092274686	0.34	0.34
2 14	1000	421.69001092274686	0.15	0.15
9 4	1000	421.69001092274686	0.34	0.34
13 3	1000	421.69001092274686	0.33	0.33
4 9	1000	421.69001092274686	0.36	0.36
4 12	1000	421.69001092274686	0.31	0.31
10 4	1000	421.69001092274686	0.14	0.14
4 10	1000	421.69001092274686	0.03	0.03
9 7	1000	421.69001092274686	0.3	0.3
7 10	1000	421.69001092274686	0.07	0.07
10 7	1000	421.69001092274686	0.08	0.08
7 13	1000	421.69001092274686	0.43	0.43
6 14	1000	421.69001092274686	0.33	0.33
11 6	1000	421.69001092274686	0.42	0.42
7 9	1000	421.69001092274686	0.21	0.21
14 6	1000	421.69001092274686	0.36	0.36
6 8	1000	421.69001092274686	0.21	0.21
12 5	1000	421.69001092274686	0.13	0.13
12 4	1000	421.69001092274686	0.3	0.3
8 6	1000	421.69001092274686	0.29	0.29
6 11	1000	421.69001092274686	0.67	0.67
5 11	1000	421.69001092274686	0.21	0.21
11 5	1000	421.69001092274686	0.35	0.35
5 12	1000	421.69001092274686	0.12	0.12
13 7	1000	421.69001092274686	0.35	0.35
10 11	1000	451.4630374729781	0.04	0.04
11 9	1000	451.4630374729781	0.28	0.28
2 12	1000	451.4630374729781	0.7	0.7
14 1	1000	451.4630374729781	0.19	0.19
13 1	1000	451.4630374729781	0.1	0.1
1 14	1000	451.4630374729781	0.12	0.12
11 10	1000	451.4630374729781	0.18	0.18
1 13	1000	451.4630374729781	0.39	0.39
2 1	1000	451.4630374729781	0.21	0.21
1 2	1000	451.4630374729781	0.13	0.13
9 11	1000	451.4630374729781	0.38	0.38
3 13	1000	451.4630374729781	0.29	0.29
12 3	1000	451.4630374729781	0.32	0.32
8 3	1000	451.4630374729781	0.3	0.3
3 12	1000	451.4630374729781	0.3	0.3
3 8	1000	451.4630374729781	0.15	0.15
