03-10-2015 12-56-59
Fiber utilization

Fiber	Requests	SimTime	Utilization(%)
2 14	1000	601.9529077414126	0.05	0.05
9 4	1000	601.9529077414126	0.16	0.16
13 3	1000	601.9529077414126	0.46	0.46
4 9	1000	601.9529077414126	0.21	0.21
4 12	1000	601.9529077414126	0.33	0.33
10 4	1000	601.9529077414126	0.2	0.2
4 10	1000	601.9529077414126	0.14	0.14
9 7	1000	601.9529077414126	0.24	0.24
7 10	1000	601.9529077414126	0.16	0.16
10 7	1000	601.9529077414126	0.07	0.07
7 13	1000	601.9529077414126	0.32	0.32
6 14	1000	601.9529077414126	0.29	0.29
11 6	1000	601.9529077414126	0.44	0.44
7 9	1000	601.9529077414126	0.21	0.21
14 6	1000	601.9529077414126	0.28	0.28
6 8	1000	601.9529077414126	0.21	0.21
12 5	1000	601.9529077414126	0.11	0.11
12 4	1000	601.9529077414126	0.38	0.38
8 6	1000	601.9529077414126	0.35	0.35
6 11	1000	601.9529077414126	0.51	0.51
5 11	1000	601.9529077414126	0.14	0.14
11 5	1000	601.9529077414126	0.13	0.13
5 12	1000	601.9529077414126	0.17	0.17
13 7	1000	601.9529077414126	0.41	0.41
10 11	1000	642.2771318316488	0.13	0.13
11 9	1000	642.2771318316488	0.15	0.15
2 12	1000	642.2771318316488	0.09	0.09
14 1	1000	642.2771318316488	0.21	0.21
13 1	1000	642.2771318316488	0.28	0.28
1 14	1000	642.2771318316488	0.18	0.18
11 10	1000	642.2771318316488	0.14	0.14
1 13	1000	642.2771318316488	0.25	0.25
2 1	1000	642.2771318316488	0.12	0.12
1 2	1000	642.2771318316488	0.15	0.15
9 11	1000	642.2771318316488	0.33	0.33
3 13	1000	642.2771318316488	0.28	0.28
12 3	1000	642.2771318316488	0.2	0.2
8 3	1000	642.2771318316488	0.3	0.3
3 12	1000	642.2771318316488	0.18	0.18
3 8	1000	642.2771318316488	0.29	0.29
14 2	1000	642.2771318316488	0.02	0.02
12 2	1000	642.2771318316488	0.3	0.3
2 14	1000	642.2771318316488	0.2	0.2
9 4	1000	642.2771318316488	0.21	0.21
13 3	1000	642.2771318316488	0.2	0.2
4 9	1000	642.2771318316488	0.29	0.29
4 12	1000	642.2771318316488	0.3	0.3
10 4	1000	642.2771318316488	0.18	0.18
4 10	1000	642.2771318316488	0.22	0.22
9 7	1000	642.2771318316488	0.23	0.23
7 10	1000	642.2771318316488	0.2	0.2
10 7	1000	642.2771318316488	0.11	0.11
7 13	1000	642.2771318316488	0.22	0.22
6 14	1000	642.2771318316488	0.21	0.21
11 6	1000	642.2771318316488	0.28	0.28
7 9	1000	642.2771318316488	0.21	0.21
14 6	1000	642.2771318316488	0.39	0.39
6 8	1000	642.2771318316488	0.23	0.23
12 5	1000	642.2771318316488	0.06	0.06
12 4	1000	642.2771318316488	0.28	0.28
8 6	1000	642.2771318316488	0.24	0.24
6 11	1000	642.2771318316488	0.48	0.48
5 11	1000	642.2771318316488	0.19	0.19
11 5	1000	642.2771318316488	0.15	0.15
5 12	1000	642.2771318316488	0.11	0.11
13 7	1000	642.2771318316488	0.28	0.28
10 11	1000	681.4027112933987	0.14	0.14
11 9	1000	681.4027112933987	0.08	0.08
2 12	1000	681.4027112933987	0.25	0.25
14 1	1000	681.4027112933987	0.1	0.1
13 1	1000	681.4027112933987	0.16	0.16
1 14	1000	681.4027112933987	0.14	0.14
11 10	1000	681.4027112933987	0.21	0.21
1 13	1000	681.4027112933987	0.16	0.16
2 1	1000	681.4027112933987	0.17	0.17
1 2	1000	681.4027112933987	0.14	0.14
9 11	1000	681.4027112933987	0.25	0.25
3 13	1000	681.4027112933987	0.42	0.42
12 3	1000	681.4027112933987	0.2	0.2
8 3	1000	681.4027112933987	0.24	0.24
3 12	1000	681.4027112933987	0.21	0.21
3 8	1000	681.4027112933987	0.13	0.13
14 2	1000	681.4027112933987	0.13	0.13
12 2	1000	681.4027112933987	0.25	0.25
2 14	1000	681.4027112933987	0.18	0.18
9 4	1000	681.4027112933987	0.2	0.2
13 3	1000	681.4027112933987	0.18	0.18
4 9	1000	681.4027112933987	0.26	0.26
4 12	1000	681.4027112933987	0.35	0.35
10 4	1000	681.4027112933987	0.16	0.16
4 10	1000	681.4027112933987	0.14	0.14
9 7	1000	681.4027112933987	0.26	0.26
7 10	1000	681.4027112933987	0.18	0.18
10 7	1000	681.4027112933987	0.02	0.02
7 13	1000	681.4027112933987	0.15	0.15
6 14	1000	681.4027112933987	0.32	0.32
11 6	1000	681.4027112933987	0.33	0.33
7 9	1000	681.4027112933987	0.38	0.38
14 6	1000	681.4027112933987	0.31	0.31
6 8	1000	681.4027112933987	0.21	0.21
12 5	1000	681.4027112933987	0.24	0.24
12 4	1000	681.4027112933987	0.26	0.26
8 6	1000	681.4027112933987	0.27	0.27
6 11	1000	681.4027112933987	0.35	0.35
5 11	1000	681.4027112933987	0.18	0.18
11 5	1000	681.4027112933987	0.19	0.19
5 12	1000	681.4027112933987	0.13	0.13
13 7	1000	681.4027112933987	0.43	0.43
10 11	1000	720.1798956313506	0.1	0.1
11 9	1000	720.1798956313506	0.13	0.13
2 12	1000	720.1798956313506	0.26	0.26
14 1	1000	720.1798956313506	0.13	0.13
13 1	1000	720.1798956313506	0.24	0.24
1 14	1000	720.1798956313506	0.11	0.11
11 10	1000	720.1798956313506	0.09	0.09
1 13	1000	720.1798956313506	0.22	0.22
2 1	1000	720.1798956313506	0.15	0.15
1 2	1000	720.1798956313506	0.16	0.16
9 11	1000	720.1798956313506	0.27	0.27
3 13	1000	720.1798956313506	0.19	0.19
12 3	1000	720.1798956313506	0.18	0.18
8 3	1000	720.1798956313506	0.12	0.12
3 12	1000	720.1798956313506	0.22	0.22
3 8	1000	720.1798956313506	0.24	0.24
14 2	1000	720.1798956313506	0.15	0.15
12 2	1000	720.1798956313506	0.15	0.15
2 14	1000	720.1798956313506	0.15	0.15
9 4	1000	720.1798956313506	0.19	0.19
13 3	1000	720.1798956313506	0.25	0.25
4 9	1000	720.1798956313506	0.13	0.13
4 12	1000	720.1798956313506	0.22	0.22
10 4	1000	720.1798956313506	0.1	0.1
4 10	1000	720.1798956313506	0.1	0.1
9 7	1000	720.1798956313506	0.18	0.18
7 10	1000	720.1798956313506	0.13	0.13
10 7	1000	720.1798956313506	0.1	0.1
7 13	1000	720.1798956313506	0.25	0.25
6 14	1000	720.1798956313506	0.32	0.32
11 6	1000	720.1798956313506	0.38	0.38
7 9	1000	720.1798956313506	0.2	0.2
14 6	1000	720.1798956313506	0.19	0.19
6 8	1000	720.1798956313506	0.14	0.14
12 5	1000	720.1798956313506	0.19	0.19
12 4	1000	720.1798956313506	0.25	0.25
8 6	1000	720.1798956313506	0.25	0.25
6 11	1000	720.1798956313506	0.39	0.39
5 11	1000	720.1798956313506	0.15	0.15
11 5	1000	720.1798956313506	0.31	0.31
5 12	1000	720.1798956313506	0.22	0.22
13 7	1000	720.1798956313506	0.24	0.24
10 11	1000	762.2405840396187	0.09	0.09
11 9	1000	762.2405840396187	0.3	0.3
2 12	1000	762.2405840396187	0.12	0.12
14 1	1000	762.2405840396187	0.18	0.18
13 1	1000	762.2405840396187	0.12	0.12
1 14	1000	762.2405840396187	0.06	0.06
11 10	1000	762.2405840396187	0.13	0.13
1 13	1000	762.2405840396187	0.28	0.28
2 1	1000	762.2405840396187	0.13	0.13
1 2	1000	762.2405840396187	0.09	0.09
9 11	1000	762.2405840396187	0.21	0.21
3 13	1000	762.2405840396187	0.24	0.24
12 3	1000	762.2405840396187	0.17	0.17
8 3	1000	762.2405840396187	0.18	0.18
3 12	1000	762.2405840396187	0.27	0.27
3 8	1000	762.2405840396187	0.31	0.31
14 2	1000	762.2405840396187	0.09	0.09
12 2	1000	762.2405840396187	0.13	0.13
2 14	1000	762.2405840396187	0.14	0.14
9 4	1000	762.2405840396187	0.17	0.17
13 3	1000	762.2405840396187	0.35	0.35
4 9	1000	762.2405840396187	0.23	0.23
4 12	1000	762.2405840396187	0.12	0.12
10 4	1000	762.2405840396187	0.19	0.19
4 10	1000	762.2405840396187	0.06	0.06
9 7	1000	762.2405840396187	0.3	0.3
7 10	1000	762.2405840396187	0.06	0.06
10 7	1000	762.2405840396187	0.16	0.16
7 13	1000	762.2405840396187	0.33	0.33
6 14	1000	762.2405840396187	0.28	0.28
11 6	1000	762.2405840396187	0.37	0.37
7 9	1000	762.2405840396187	0.36	0.36
14 6	1000	762.2405840396187	0.25	0.25
6 8	1000	762.2405840396187	0.13	0.13
12 5	1000	762.2405840396187	0.18	0.18
12 4	1000	762.2405840396187	0.22	0.22
8 6	1000	762.2405840396187	0.42	0.42
6 11	1000	762.2405840396187	0.6	0.6
5 11	1000	762.2405840396187	0.2	0.2
11 5	1000	762.2405840396187	0.17	0.17
5 12	1000	762.2405840396187	0.15	0.15
13 7	1000	762.2405840396187	0.22	0.22
10 11	1000	799.9790621323134	0.16	0.16
11 9	1000	799.9790621323134	0.38	0.38
2 12	1000	799.9790621323134	0.11	0.11
14 1	1000	799.9790621323134	0.16	0.16
13 1	1000	799.9790621323134	0.11	0.11
1 14	1000	799.9790621323134	0.18	0.18
11 10	1000	799.9790621323134	0.15	0.15
1 13	1000	799.9790621323134	0.28	0.28
2 1	1000	799.9790621323134	0.3	0.3
1 2	1000	799.9790621323134	0.11	0.11
9 11	1000	799.9790621323134	0.32	0.32
3 13	1000	799.9790621323134	0.26	0.26
12 3	1000	799.9790621323134	0.37	0.37
8 3	1000	799.9790621323134	0.18	0.18
3 12	1000	799.9790621323134	0.25	0.25
3 8	1000	799.9790621323134	0.28	0.28
14 2	1000	799.9790621323134	0.09	0.09
12 2	1000	799.9790621323134	0.27	0.27
2 14	1000	799.9790621323134	0.36	0.36
9 4	1000	799.9790621323134	0.19	0.19
13 3	1000	799.9790621323134	0.25	0.25
4 9	1000	799.9790621323134	0.21	0.21
4 12	1000	799.9790621323134	0.28	0.28
10 4	1000	799.9790621323134	0.08	0.08
4 10	1000	799.9790621323134	0.04	0.04
9 7	1000	799.9790621323134	0.25	0.25
7 10	1000	799.9790621323134	0.1	0.1
10 7	1000	799.9790621323134	0.09	0.09
7 13	1000	799.9790621323134	0.29	0.29
6 14	1000	799.9790621323134	0.34	0.34
11 6	1000	799.9790621323134	0.53	0.53
7 9	1000	799.9790621323134	0.23	0.23
14 6	1000	799.9790621323134	0.68	0.68
6 8	1000	799.9790621323134	0.43	0.43
12 5	1000	799.9790621323134	0.14	0.14
12 4	1000	799.9790621323134	0.25	0.25
8 6	1000	799.9790621323134	0.29	0.29
6 11	1000	799.9790621323134	0.49	0.49
5 11	1000	799.9790621323134	0.29	0.29
11 5	1000	799.9790621323134	0.32	0.32
5 12	1000	799.9790621323134	0.09	0.09
13 7	1000	799.9790621323134	0.27	0.27
10 11	1000	841.1962547325521	0.12	0.12
11 9	1000	841.1962547325521	0.12	0.12
2 12	1000	841.1962547325521	0.19	0.19
14 1	1000	841.1962547325521	0.11	0.11
13 1	1000	841.1962547325521	0.29	0.29
1 14	1000	841.1962547325521	0.14	0.14
11 10	1000	841.1962547325521	0.07	0.07
1 13	1000	841.1962547325521	0.15	0.15
2 1	1000	841.1962547325521	0.07	0.07
1 2	1000	841.1962547325521	0.2	0.2
9 11	1000	841.1962547325521	0.14	0.14
3 13	1000	841.1962547325521	0.22	0.22
12 3	1000	841.1962547325521	0.25	0.25
8 3	1000	841.1962547325521	0.21	0.21
3 12	1000	841.1962547325521	0.22	0.22
3 8	1000	841.1962547325521	0.11	0.11
14 2	1000	841.1962547325521	0.17	0.17
12 2	1000	841.1962547325521	0.31	0.31
2 14	1000	841.1962547325521	0.38	0.38
9 4	1000	841.1962547325521	0.09	0.09
13 3	1000	841.1962547325521	0.14	0.14
4 9	1000	841.1962547325521	0.09	0.09
4 12	1000	841.1962547325521	0.34	0.34
10 4	1000	841.1962547325521	0.1	0.1
4 10	1000	841.1962547325521	0.05	0.05
9 7	1000	841.1962547325521	0.17	0.17
7 10	1000	841.1962547325521	0.14	0.14
10 7	1000	841.1962547325521	0.02	0.02
7 13	1000	841.1962547325521	0.18	0.18
6 14	1000	841.1962547325521	0.33	0.33
11 6	1000	841.1962547325521	0.33	0.33
7 9	1000	841.1962547325521	0.12	0.12
14 6	1000	841.1962547325521	0.34	0.34
6 8	1000	841.1962547325521	0.26	0.26
12 5	1000	841.1962547325521	0.13	0.13
12 4	1000	841.1962547325521	0.17	0.17
8 6	1000	841.1962547325521	0.2	0.2
6 11	1000	841.1962547325521	0.33	0.33
5 11	1000	841.1962547325521	0.09	0.09
11 5	1000	841.1962547325521	0.14	0.14
5 12	1000	841.1962547325521	0.07	0.07
13 7	1000	841.1962547325521	0.25	0.25
10 11	1000	881.9590809751085	0.12	0.12
11 9	1000	881.9590809751085	0.21	0.21
2 12	1000	881.9590809751085	0.19	0.19
14 1	1000	881.9590809751085	0.17	0.17
13 1	1000	881.9590809751085	0.17	0.17
1 14	1000	881.9590809751085	0.11	0.11
11 10	1000	881.9590809751085	0.12	0.12
1 13	1000	881.9590809751085	0.19	0.19
2 1	1000	881.9590809751085	0.05	0.05
1 2	1000	881.9590809751085	0.14	0.14
9 11	1000	881.9590809751085	0.4	0.4
3 13	1000	881.9590809751085	0.24	0.24
12 3	1000	881.9590809751085	0.18	0.18
8 3	1000	881.9590809751085	0.08	0.08
3 12	1000	881.9590809751085	0.2	0.2
3 8	1000	881.9590809751085	0.27	0.27
14 2	1000	881.9590809751085	0.1	0.1
12 2	1000	881.9590809751085	0.19	0.19
2 14	1000	881.9590809751085	0.23	0.23
9 4	1000	881.9590809751085	0.14	0.14
13 3	1000	881.9590809751085	0.17	0.17
4 9	1000	881.9590809751085	0.17	0.17
4 12	1000	881.9590809751085	0.14	0.14
10 4	1000	881.9590809751085	0.05	0.05
4 10	1000	881.9590809751085	0.0	0.0
9 7	1000	881.9590809751085	0.18	0.18
7 10	1000	881.9590809751085	0.14	0.14
10 7	1000	881.9590809751085	0.11	0.11
7 13	1000	881.9590809751085	0.27	0.27
6 14	1000	881.9590809751085	0.27	0.27
11 6	1000	881.9590809751085	0.32	0.32
7 9	1000	881.9590809751085	0.31	0.31
14 6	1000	881.9590809751085	0.42	0.42
6 8	1000	881.9590809751085	0.11	0.11
12 5	1000	881.9590809751085	0.18	0.18
12 4	1000	881.9590809751085	0.1	0.1
8 6	1000	881.9590809751085	0.26	0.26
6 11	1000	881.9590809751085	0.42	0.42
5 11	1000	881.9590809751085	0.11	0.11
11 5	1000	881.9590809751085	0.21	0.21
5 12	1000	881.9590809751085	0.08	0.08
13 7	1000	881.9590809751085	0.38	0.38
10 11	1000	922.0570561393689	0.12	0.12
11 9	1000	922.0570561393689	0.21	0.21
2 12	1000	922.0570561393689	0.1	0.1
14 1	1000	922.0570561393689	0.15	0.15
13 1	1000	922.0570561393689	0.21	0.21
1 14	1000	922.0570561393689	0.13	0.13
11 10	1000	922.0570561393689	0.05	0.05
1 13	1000	922.0570561393689	0.27	0.27
2 1	1000	922.0570561393689	0.13	0.13
1 2	1000	922.0570561393689	0.04	0.04
9 11	1000	922.0570561393689	0.19	0.19
3 13	1000	922.0570561393689	0.23	0.23
12 3	1000	922.0570561393689	0.05	0.05
8 3	1000	922.0570561393689	0.17	0.17
3 12	1000	922.0570561393689	0.2	0.2
3 8	1000	922.0570561393689	0.09	0.09
14 2	1000	922.0570561393689	0.1	0.1
12 2	1000	922.0570561393689	0.17	0.17
2 14	1000	922.0570561393689	0.17	0.17
9 4	1000	922.0570561393689	0.22	0.22
13 3	1000	922.0570561393689	0.18	0.18
4 9	1000	922.0570561393689	0.13	0.13
4 12	1000	922.0570561393689	0.23	0.23
10 4	1000	922.0570561393689	0.16	0.16
4 10	1000	922.0570561393689	0.09	0.09
9 7	1000	922.0570561393689	0.12	0.12
7 10	1000	922.0570561393689	0.17	0.17
10 7	1000	922.0570561393689	0.08	0.08
7 13	1000	922.0570561393689	0.24	0.24
6 14	1000	922.0570561393689	0.46	0.46
11 6	1000	922.0570561393689	0.45	0.45
7 9	1000	922.0570561393689	0.26	0.26
14 6	1000	922.0570561393689	0.31	0.31
6 8	1000	922.0570561393689	0.44	0.44
12 5	1000	922.0570561393689	0.14	0.14
12 4	1000	922.0570561393689	0.08	0.08
8 6	1000	922.0570561393689	0.22	0.22
6 11	1000	922.0570561393689	0.18	0.18
5 11	1000	922.0570561393689	0.19	0.19
11 5	1000	922.0570561393689	0.07	0.07
5 12	1000	922.0570561393689	0.1	0.1
13 7	1000	922.0570561393689	0.34	0.34
10 11	1000	961.4719120432516	0.04	0.04
11 9	1000	961.4719120432516	0.14	0.14
2 12	1000	961.4719120432516	0.22	0.22
14 1	1000	961.4719120432516	0.09	0.09
13 1	1000	961.4719120432516	0.19	0.19
1 14	1000	961.4719120432516	0.09	0.09
11 10	1000	961.4719120432516	0.08	0.08
1 13	1000	961.4719120432516	0.11	0.11
2 1	1000	961.4719120432516	0.07	0.07
1 2	1000	961.4719120432516	0.19	0.19
9 11	1000	961.4719120432516	0.19	0.19
3 13	1000	961.4719120432516	0.17	0.17
12 3	1000	961.4719120432516	0.22	0.22
8 3	1000	961.4719120432516	0.29	0.29
3 12	1000	961.4719120432516	0.25	0.25
3 8	1000	961.4719120432516	0.33	0.33
14 2	1000	961.4719120432516	0.09	0.09
12 2	1000	961.4719120432516	0.18	0.18
2 14	1000	961.4719120432516	0.23	0.23
9 4	1000	961.4719120432516	0.13	0.13
13 3	1000	961.4719120432516	0.3	0.3
4 9	1000	961.4719120432516	0.2	0.2
4 12	1000	961.4719120432516	0.11	0.11
10 4	1000	961.4719120432516	0.13	0.13
4 10	1000	961.4719120432516	0.06	0.06
9 7	1000	961.4719120432516	0.22	0.22
7 10	1000	961.4719120432516	0.11	0.11
10 7	1000	961.4719120432516	0.1	0.1
7 13	1000	961.4719120432516	0.34	0.34
6 14	1000	961.4719120432516	0.23	0.23
11 6	1000	961.4719120432516	0.25	0.25
7 9	1000	961.4719120432516	0.15	0.15
14 6	1000	961.4719120432516	0.33	0.33
6 8	1000	961.4719120432516	0.17	0.17
12 5	1000	961.4719120432516	0.06	0.06
12 4	1000	961.4719120432516	0.3	0.3
8 6	1000	961.4719120432516	0.32	0.32
6 11	1000	961.4719120432516	0.36	0.36
5 11	1000	961.4719120432516	0.09	0.09
11 5	1000	961.4719120432516	0.22	0.22
5 12	1000	961.4719120432516	0.2	0.2
13 7	1000	961.4719120432516	0.25	0.25
10 11	1000	1001.0958308265002	0.14	0.14
11 9	1000	1001.0958308265002	0.27	0.27
2 12	1000	1001.0958308265002	0.23	0.23
14 1	1000	1001.0958308265002	0.16	0.16
13 1	1000	1001.0958308265002	0.33	0.33
1 14	1000	1001.0958308265002	0.21	0.21
11 10	1000	1001.0958308265002	0.06	0.06
1 13	1000	1001.0958308265002	0.17	0.17
2 1	1000	1001.0958308265002	0.06	0.06
1 2	1000	1001.0958308265002	0.13	0.13
9 11	1000	1001.0958308265002	0.22	0.22
3 13	1000	1001.0958308265002	0.21	0.21
12 3	1000	1001.0958308265002	0.36	0.36
8 3	1000	1001.0958308265002	0.14	0.14
3 12	1000	1001.0958308265002	0.13	0.13
3 8	1000	1001.0958308265002	0.3	0.3
14 2	1000	1001.0958308265002	0.11	0.11
12 2	1000	1001.0958308265002	0.34	0.34
2 14	1000	1001.0958308265002	0.15	0.15
9 4	1000	1001.0958308265002	0.29	0.29
13 3	1000	1001.0958308265002	0.25	0.25
4 9	1000	1001.0958308265002	0.03	0.03
4 12	1000	1001.0958308265002	0.43	0.43
10 4	1000	1001.0958308265002	0.08	0.08
4 10	1000	1001.0958308265002	0.11	0.11
9 7	1000	1001.0958308265002	0.23	0.23
7 10	1000	1001.0958308265002	0.18	0.18
10 7	1000	1001.0958308265002	0.08	0.08
7 13	1000	1001.0958308265002	0.36	0.36
6 14	1000	1001.0958308265002	0.27	0.27
11 6	1000	1001.0958308265002	0.48	0.48
7 9	1000	1001.0958308265002	0.27	0.27
14 6	1000	1001.0958308265002	0.21	0.21
6 8	1000	1001.0958308265002	0.27	0.27
12 5	1000	1001.0958308265002	0.1	0.1
12 4	1000	1001.0958308265002	0.16	0.16
8 6	1000	1001.0958308265002	0.27	0.27
6 11	1000	1001.0958308265002	0.29	0.29
5 11	1000	1001.0958308265002	0.1	0.1
11 5	1000	1001.0958308265002	0.27	0.27
5 12	1000	1001.0958308265002	0.26	0.26
13 7	1000	1001.0958308265002	0.24	0.24
10 11	1000	1040.8889163929448	0.14	0.14
11 9	1000	1040.8889163929448	0.24	0.24
2 12	1000	1040.8889163929448	0.19	0.19
14 1	1000	1040.8889163929448	0.16	0.16
13 1	1000	1040.8889163929448	0.2	0.2
1 14	1000	1040.8889163929448	0.11	0.11
11 10	1000	1040.8889163929448	0.05	0.05
1 13	1000	1040.8889163929448	0.07	0.07
2 1	1000	1040.8889163929448	0.17	0.17
1 2	1000	1040.8889163929448	0.18	0.18
9 11	1000	1040.8889163929448	0.3	0.3
3 13	1000	1040.8889163929448	0.19	0.19
12 3	1000	1040.8889163929448	0.17	0.17
8 3	1000	1040.8889163929448	0.24	0.24
3 12	1000	1040.8889163929448	0.27	0.27
3 8	1000	1040.8889163929448	0.27	0.27
14 2	1000	1040.8889163929448	0.1	0.1
12 2	1000	1040.8889163929448	0.41	0.41
2 14	1000	1040.8889163929448	0.1	0.1
9 4	1000	1040.8889163929448	0.18	0.18
13 3	1000	1040.8889163929448	0.33	0.33
4 9	1000	1040.8889163929448	0.12	0.12
4 12	1000	1040.8889163929448	0.27	0.27
10 4	1000	1040.8889163929448	0.16	0.16
4 10	1000	1040.8889163929448	0.08	0.08
9 7	1000	1040.8889163929448	0.21	0.21
7 10	1000	1040.8889163929448	0.08	0.08
10 7	1000	1040.8889163929448	0.09	0.09
7 13	1000	1040.8889163929448	0.35	0.35
6 14	1000	1040.8889163929448	0.37	0.37
11 6	1000	1040.8889163929448	0.35	0.35
7 9	1000	1040.8889163929448	0.28	0.28
14 6	1000	1040.8889163929448	0.25	0.25
6 8	1000	1040.8889163929448	0.29	0.29
12 5	1000	1040.8889163929448	0.15	0.15
12 4	1000	1040.8889163929448	0.2	0.2
8 6	1000	1040.8889163929448	0.33	0.33
6 11	1000	1040.8889163929448	0.23	0.23
5 11	1000	1040.8889163929448	0.17	0.17
11 5	1000	1040.8889163929448	0.3	0.3
5 12	1000	1040.8889163929448	0.2	0.2
13 7	1000	1040.8889163929448	0.3	0.3
10 11	1000	1082.437177894491	0.15	0.15
11 9	1000	1082.437177894491	0.17	0.17
2 12	1000	1082.437177894491	0.27	0.27
14 1	1000	1082.437177894491	0.19	0.19
13 1	1000	1082.437177894491	0.3	0.3
1 14	1000	1082.437177894491	0.09	0.09
11 10	1000	1082.437177894491	0.14	0.14
1 13	1000	1082.437177894491	0.33	0.33
2 1	1000	1082.437177894491	0.19	0.19
1 2	1000	1082.437177894491	0.19	0.19
9 11	1000	1082.437177894491	0.18	0.18
3 13	1000	1082.437177894491	0.21	0.21
12 3	1000	1082.437177894491	0.17	0.17
8 3	1000	1082.437177894491	0.13	0.13
3 12	1000	1082.437177894491	0.13	0.13
3 8	1000	1082.437177894491	0.23	0.23
14 2	1000	1082.437177894491	0.18	0.18
12 2	1000	1082.437177894491	0.25	0.25
2 14	1000	1082.437177894491	0.17	0.17
9 4	1000	1082.437177894491	0.17	0.17
13 3	1000	1082.437177894491	0.24	0.24
4 9	1000	1082.437177894491	0.29	0.29
4 12	1000	1082.437177894491	0.17	0.17
10 4	1000	1082.437177894491	0.08	0.08
4 10	1000	1082.437177894491	0.02	0.02
9 7	1000	1082.437177894491	0.28	0.28
7 10	1000	1082.437177894491	0.08	0.08
10 7	1000	1082.437177894491	0.08	0.08
7 13	1000	1082.437177894491	0.45	0.45
6 14	1000	1082.437177894491	0.23	0.23
11 6	1000	1082.437177894491	0.24	0.24
7 9	1000	1082.437177894491	0.3	0.3
14 6	1000	1082.437177894491	0.19	0.19
6 8	1000	1082.437177894491	0.14	0.14
12 5	1000	1082.437177894491	0.04	0.04
12 4	1000	1082.437177894491	0.15	0.15
8 6	1000	1082.437177894491	0.22	0.22
6 11	1000	1082.437177894491	0.32	0.32
5 11	1000	1082.437177894491	0.17	0.17
11 5	1000	1082.437177894491	0.26	0.26
5 12	1000	1082.437177894491	0.2	0.2
13 7	1000	1082.437177894491	0.46	0.46
10 11	1000	1124.819307555943	0.06	0.06
11 9	1000	1124.819307555943	0.16	0.16
2 12	1000	1124.819307555943	0.26	0.26
14 1	1000	1124.819307555943	0.03	0.03
13 1	1000	1124.819307555943	0.17	0.17
1 14	1000	1124.819307555943	0.07	0.07
11 10	1000	1124.819307555943	0.15	0.15
1 13	1000	1124.819307555943	0.16	0.16
2 1	1000	1124.819307555943	0.11	0.11
1 2	1000	1124.819307555943	0.12	0.12
9 11	1000	1124.819307555943	0.2	0.2
3 13	1000	1124.819307555943	0.2	0.2
12 3	1000	1124.819307555943	0.13	0.13
8 3	1000	1124.819307555943	0.27	0.27
3 12	1000	1124.819307555943	0.12	0.12
3 8	1000	1124.819307555943	0.17	0.17
14 2	1000	1124.819307555943	0.14	0.14
12 2	1000	1124.819307555943	0.21	0.21
2 14	1000	1124.819307555943	0.09	0.09
9 4	1000	1124.819307555943	0.1	0.1
13 3	1000	1124.819307555943	0.17	0.17
4 9	1000	1124.819307555943	0.18	0.18
4 12	1000	1124.819307555943	0.17	0.17
10 4	1000	1124.819307555943	0.1	0.1
4 10	1000	1124.819307555943	0.06	0.06
9 7	1000	1124.819307555943	0.23	0.23
7 10	1000	1124.819307555943	0.1	0.1
10 7	1000	1124.819307555943	0.05	0.05
7 13	1000	1124.819307555943	0.34	0.34
6 14	1000	1124.819307555943	0.18	0.18
11 6	1000	1124.819307555943	0.43	0.43
7 9	1000	1124.819307555943	0.16	0.16
14 6	1000	1124.819307555943	0.36	0.36
6 8	1000	1124.819307555943	0.36	0.36
12 5	1000	1124.819307555943	0.09	0.09
12 4	1000	1124.819307555943	0.21	0.21
8 6	1000	1124.819307555943	0.24	0.24
6 11	1000	1124.819307555943	0.51	0.51
5 11	1000	1124.819307555943	0.24	0.24
11 5	1000	1124.819307555943	0.28	0.28
5 12	1000	1124.819307555943	0.21	0.21
13 7	1000	1124.819307555943	0.32	0.32
10 11	1000	1164.012861221037	0.03	0.03
11 9	1000	1164.012861221037	0.22	0.22
2 12	1000	1164.012861221037	0.3	0.3
14 1	1000	1164.012861221037	0.17	0.17
13 1	1000	1164.012861221037	0.13	0.13
1 14	1000	1164.012861221037	0.16	0.16
11 10	1000	1164.012861221037	0.04	0.04
1 13	1000	1164.012861221037	0.19	0.19
2 1	1000	1164.012861221037	0.08	0.08
1 2	1000	1164.012861221037	0.07	0.07
9 11	1000	1164.012861221037	0.29	0.29
3 13	1000	1164.012861221037	0.27	0.27
12 3	1000	1164.012861221037	0.26	0.26
8 3	1000	1164.012861221037	0.36	0.36
3 12	1000	1164.012861221037	0.24	0.24
3 8	1000	1164.012861221037	0.23	0.23
14 2	1000	1164.012861221037	0.27	0.27
12 2	1000	1164.012861221037	0.34	0.34
2 14	1000	1164.012861221037	0.05	0.05
9 4	1000	1164.012861221037	0.19	0.19
13 3	1000	1164.012861221037	0.17	0.17
4 9	1000	1164.012861221037	0.12	0.12
4 12	1000	1164.012861221037	0.32	0.32
10 4	1000	1164.012861221037	0.17	0.17
4 10	1000	1164.012861221037	0.04	0.04
9 7	1000	1164.012861221037	0.31	0.31
7 10	1000	1164.012861221037	0.06	0.06
10 7	1000	1164.012861221037	0.07	0.07
7 13	1000	1164.012861221037	0.39	0.39
6 14	1000	1164.012861221037	0.34	0.34
11 6	1000	1164.012861221037	0.29	0.29
7 9	1000	1164.012861221037	0.39	0.39
14 6	1000	1164.012861221037	0.33	0.33
